id,district,district_name,building_type,category,center_m,lot_size_m,footprint_m,rotation_deg,nearest_road,entrance_side,floors,layout_id,base_plan,footprint_shape,floorplan_family,bedrooms,bathrooms,entrance_offset,window_pattern,stair_pattern,roof,facade,palette,feature,condition,room_twist,design_signature,visual_signature,status
P118,Z06,东部学校与市政区,detached_house,residential,"[842.9, 464.7]","[32.9, 45.7]","[20.4, 28.4]",0,R02,南,1,L118,H066,L形左翼,L形动线,3,2,0.24,转角窗组,无楼梯,双坡,浅黄灰泥,浅青,前廊,维护良好,车库内门,detached_house:118:378,"detached_house|L形左翼|L形动线|3|2|0.24|转角窗组|无楼梯|双坡|浅黄灰泥|浅青|前廊|1|[20.4, 28.4]|车库内门",planned
P119,Z06,东部学校与市政区,fire_station,civic,"[879.0, 627.4]","[60.6, 42.4]","[43.7, 30.5]",0,R14,北,1,L119,N053,错位双矩形,fire_station-功能分区-53,0,2,0.07,凸窗组合,无楼梯,带前廊双坡,蓝灰木板,砖红,前廊,火灾熏黑,前置客厅,fire_station:119:415,"fire_station|错位双矩形|fire_station-功能分区-53|0|2|0.07|凸窗组合|无楼梯|带前廊双坡|蓝灰木板|砖红|前廊|1|[43.7, 30.5]|前置客厅",planned
P120,Z06,东部学校与市政区,detached_house,residential,"[723.8, 478.6]","[37.7, 33.1]","[23.4, 20.6]",0,R02,南,2,L120,H067,L形右翼,环形动线,4,1,-0.1,前一侧二,后部直梯,双坡,浅黄灰泥,松绿,前廊,屋顶轻损,独立餐厅,detached_house:120:452,"detached_house|L形右翼|环形动线|4|1|-0.1|前一侧二|后部直梯|双坡|浅黄灰泥|松绿|前廊|2|[23.4, 20.6]|独立餐厅",planned
P121,Z06,东部学校与市政区,police,civic,"[882.5, 355.9]","[47.8, 42.1]","[34.4, 30.3]",0,R14,南,1,L121,N054,后凸形,police-功能分区-54,0,1,-0.27,窄窗组合,无楼梯,带前廊双坡,蓝灰木板,浅青,前廊,杂草侵占,车库内门,police:121:489,"police|后凸形|police-功能分区-54|0|1|-0.27|窄窗组合|无楼梯|带前廊双坡|蓝灰木板|浅青|前廊|1|[34.4, 30.3]|车库内门",planned
P122,Z06,东部学校与市政区,detached_house,residential,"[756.8, 632.0]","[27.8, 45.5]","[17.2, 28.2]",90,R15,东,1,L122,H068,前凸形,开放核心,1,1,0.21,前二侧一,无楼梯,双坡,浅黄灰泥,砖红,前廊,维护良好,前置客厅,detached_house:122:526,"detached_house|前凸形|开放核心|1|1|0.21|前二侧一|无楼梯|双坡|浅黄灰泥|砖红|前廊|1|[17.2, 28.2]|前置客厅",planned
P123,Z06,东部学校与市政区,detached_house,residential,"[801.0, 363.1]","[30.7, 42.1]","[19.0, 26.1]",90,R15,西,1,L123,H069,后凸形,纵深串联,2,1,0.04,转角窗组,无楼梯,带前廊双坡,蓝灰木板,松绿,前廊,火灾熏黑,独立餐厅,detached_house:123:563,"detached_house|后凸形|纵深串联|2|1|0.04|转角窗组|无楼梯|带前廊双坡|蓝灰木板|松绿|前廊|1|[19.0, 26.1]|独立餐厅",planned
P124,Z06,东部学校与市政区,school,civic,"[822.0, 634.9]","[38.5, 41.0]","[27.7, 29.5]",0,R14,北,1,L124,N055,前凸形,school-功能分区-55,0,1,-0.13,凸窗组合,无楼梯,双坡,浅黄灰泥,浅青,前廊,屋顶轻损,车库内门,school:124:600,"school|前凸形|school-功能分区-55|0|1|-0.13|凸窗组合|无楼梯|双坡|浅黄灰泥|浅青|前廊|1|[27.7, 29.5]|车库内门",planned
P125,Z06,东部学校与市政区,school,civic,"[799.6, 465.6]","[53.2, 41.8]","[38.3, 30.1]",90,R15,西,1,L125,N056,矩形,school-功能分区-56,0,2,-0.3,前一侧二,无楼梯,带前廊双坡,蓝灰木板,砖红,前廊,杂草侵占,前置客厅,school:125:637,"school|矩形|school-功能分区-56|0|2|-0.3|前一侧二|无楼梯|带前廊双坡|蓝灰木板|砖红|前廊|1|[38.3, 30.1]|前置客厅",planned
P126,Z06,东部学校与市政区,clinic,civic,"[740.4, 419.5]","[58.1, 49.4]","[41.9, 35.6]",0,R14,北,1,L126,N057,错位双矩形,clinic-功能分区-57,0,2,0.18,窄窗组合,无楼梯,双坡,浅黄灰泥,松绿,前廊,维护良好,独立餐厅,clinic:126:674,"clinic|错位双矩形|clinic-功能分区-57|0|2|0.18|窄窗组合|无楼梯|双坡|浅黄灰泥|松绿|前廊|1|[41.9, 35.6]|独立餐厅",planned
P127,Z07,西南工业与铁路区,industrial_office,industrial,"[253.8, 736.2]","[41.3, 53.2]","[31.4, 40.5]",0,R16,北,1,L127,N058,前凸形,industrial_office-功能分区-58,0,2,-0.02,前一侧二,无楼梯,双坡,米色石材,土褐,角门廊,屋顶轻损,狭长走廊,industrial_office:127:711,"industrial_office|前凸形|industrial_office-功能分区-58|0|2|-0.02|前一侧二|无楼梯|双坡|米色石材|土褐|角门廊|1|[31.4, 40.5]|狭长走廊",planned
P128,Z07,西南工业与铁路区,garage,industrial,"[103.2, 783.8]","[51.6, 48.8]","[39.2, 37.1]",0,R17,南,1,L128,N059,矩形,garage-功能分区-59,0,2,-0.19,窄窗组合,无楼梯,带前廊双坡,红砖,橄榄,角门廊,杂草侵占,封闭阳台,garage:128:748,"garage|矩形|garage-功能分区-59|0|2|-0.19|窄窗组合|无楼梯|带前廊双坡|红砖|橄榄|角门廊|1|[39.2, 37.1]|封闭阳台",planned
P129,Z07,西南工业与铁路区,factory,industrial,"[41.3, 886.6]","[42.6, 50.9]","[32.4, 38.7]",0,R17,北,1,L129,N060,错位双矩形,factory-功能分区-60,0,2,0.29,前二侧一,无楼梯,双坡,米色石材,暗黄,角门廊,维护良好,储藏间,factory:129:785,"factory|错位双矩形|factory-功能分区-60|0|2|0.29|前二侧一|无楼梯|双坡|米色石材|暗黄|角门廊|1|[32.4, 38.7]|储藏间",planned
P130,Z07,西南工业与铁路区,warehouse,industrial,"[104.7, 859.3]","[43.9, 53.5]","[33.4, 40.6]",0,R17,北,1,L130,N061,前凸形,warehouse-功能分区-61,0,2,0.12,转角窗组,无楼梯,带前廊双坡,红砖,土褐,角门廊,火灾熏黑,狭长走廊,warehouse:130:822,"warehouse|前凸形|warehouse-功能分区-61|0|2|0.12|转角窗组|无楼梯|带前廊双坡|红砖|土褐|角门廊|1|[33.4, 40.6]|狭长走廊",planned
P131,Z07,西南工业与铁路区,warehouse,industrial,"[41.4, 753.1]","[62.3, 66.4]","[47.3, 50.5]",0,R16,北,1,L131,N062,矩形,warehouse-功能分区-62,0,2,-0.05,凸窗组合,无楼梯,双坡,米色石材,橄榄,角门廊,屋顶轻损,封闭阳台,warehouse:131:859,"warehouse|矩形|warehouse-功能分区-62|0|2|-0.05|凸窗组合|无楼梯|双坡|米色石材|橄榄|角门廊|1|[47.3, 50.5]|封闭阳台",planned
P132,Z07,西南工业与铁路区,warehouse,industrial,"[189.0, 869.3]","[52.1, 69.0]","[39.6, 52.5]",0,R17,北,1,L132,N063,错位双矩形,warehouse-功能分区-63,0,2,-0.22,前一侧二,无楼梯,带前廊双坡,红砖,暗黄,角门廊,杂草侵占,储藏间,warehouse:132:896,"warehouse|错位双矩形|warehouse-功能分区-63|0|2|-0.22|前一侧二|无楼梯|带前廊双坡|红砖|暗黄|角门廊|1|[39.6, 52.5]|储藏间",planned
P133,Z07,西南工业与铁路区,special,special,"[146.7, 730.7]","[57.0, 38.8]","[38.8, 26.4]",0,R16,北,1,L133,N064,前凸形,special-功能分区-64,0,1,0.26,窄窗组合,无楼梯,双坡,米色石材,土褐,角门廊,维护良好,狭长走廊,special:133:933,"special|前凸形|special-功能分区-64|0|1|0.26|窄窗组合|无楼梯|双坡|米色石材|土褐|角门廊|1|[38.8, 26.4]|狭长走廊",planned
P134,Z07,西南工业与铁路区,warehouse,industrial,"[200.5, 795.7]","[40.0, 45.8]","[30.4, 34.8]",0,R17,南,1,L134,N065,矩形,warehouse-功能分区-65,0,1,0.09,前二侧一,无楼梯,带前廊双坡,红砖,橄榄,角门廊,火灾熏黑,封闭阳台,warehouse:134:970,"warehouse|矩形|warehouse-功能分区-65|0|1|0.09|前二侧一|无楼梯|带前廊双坡|红砖|橄榄|角门廊|1|[30.4, 34.8]|封闭阳台",planned
P135,Z07,西南工业与铁路区,warehouse,industrial,"[271.7, 878.1]","[58.0, 49.8]","[44.1, 37.8]",90,R16,东,1,L135,N066,错位双矩形,warehouse-功能分区-66,0,2,-0.08,转角窗组,无楼梯,双坡,米色石材,暗黄,角门廊,屋顶轻损,储藏间,warehouse:135:010,"warehouse|错位双矩形|warehouse-功能分区-66|0|2|-0.08|转角窗组|无楼梯|双坡|米色石材|暗黄|角门廊|1|[44.1, 37.8]|储藏间",planned
P136,Z07,西南工业与铁路区,garage,industrial,"[268.3, 790.8]","[47.5, 65.8]","[36.1, 50.0]",90,R16,东,1,L136,N067,前凸形,garage-功能分区-67,0,2,-0.25,凸窗组合,无楼梯,带前廊双坡,红砖,土褐,角门廊,杂草侵占,狭长走廊,garage:136:047,"garage|前凸形|garage-功能分区-67|0|2|-0.25|凸窗组合|无楼梯|带前廊双坡|红砖|土褐|角门廊|1|[36.1, 50.0]|狭长走廊",planned
P137,Z07,西南工业与铁路区,warehouse,industrial,"[232.5, 947.2]","[47.6, 47.5]","[36.2, 36.1]",90,R16,东,1,L137,N068,矩形,warehouse-功能分区-68,0,2,0.23,前一侧二,无楼梯,双坡,米色石材,橄榄,角门廊,维护良好,封闭阳台,warehouse:137:084,"warehouse|矩形|warehouse-功能分区-68|0|2|0.23|前一侧二|无楼梯|双坡|米色石材|橄榄|角门廊|1|[36.2, 36.1]|封闭阳台",planned
P138,Z07,西南工业与铁路区,factory,industrial,"[87.5, 678.3]","[63.1, 43.9]","[48.0, 33.4]",0,R16,南,1,L138,N069,错位双矩形,factory-功能分区-69,0,2,0.06,窄窗组合,无楼梯,带前廊双坡,红砖,暗黄,角门廊,火灾熏黑,储藏间,factory:138:121,"factory|错位双矩形|factory-功能分区-69|0|2|0.06|窄窗组合|无楼梯|带前廊双坡|红砖|暗黄|角门廊|1|[48.0, 33.4]|储藏间",planned
P139,Z07,西南工业与铁路区,factory,industrial,"[301.4, 678.3]","[41.0, 48.1]","[31.2, 36.6]",0,R16,南,1,L139,N070,前凸形,factory-功能分区-70,0,2,-0.11,前二侧一,无楼梯,双坡,米色石材,土褐,角门廊,屋顶轻损,狭长走廊,factory:139:158,"factory|前凸形|factory-功能分区-70|0|2|-0.11|前二侧一|无楼梯|双坡|米色石材|土褐|角门廊|1|[31.2, 36.6]|狭长走廊",planned
P140,Z07,西南工业与铁路区,special,special,"[253.5, 676.8]","[45.4, 40.2]","[30.9, 27.4]",0,R16,南,1,L140,N071,矩形,special-功能分区-71,0,1,-0.28,转角窗组,无楼梯,带前廊双坡,红砖,橄榄,角门廊,杂草侵占,封闭阳台,special:140:195,"special|矩形|special-功能分区-71|0|1|-0.28|转角窗组|无楼梯|带前廊双坡|红砖|橄榄|角门廊|1|[30.9, 27.4]|封闭阳台",planned
P141,Z07,西南工业与铁路区,factory,industrial,"[201.3, 737.9]","[40.0, 52.5]","[30.4, 39.9]",0,R16,北,1,L141,N072,错位双矩形,factory-功能分区-72,0,2,0.2,凸窗组合,无楼梯,双坡,米色石材,暗黄,角门廊,维护良好,储藏间,factory:141:232,"factory|错位双矩形|factory-功能分区-72|0|2|0.2|凸窗组合|无楼梯|双坡|米色石材|暗黄|角门廊|1|[30.4, 39.9]|储藏间",planned
P142,Z07,西南工业与铁路区,warehouse,industrial,"[285.8, 959.7]","[40.0, 50.4]","[30.4, 38.3]",90,R16,东,1,L142,N073,前凸形,warehouse-功能分区-73,0,2,0.03,前一侧二,无楼梯,带前廊双坡,红砖,土褐,角门廊,火灾熏黑,狭长走廊,warehouse:142:269,"warehouse|前凸形|warehouse-功能分区-73|0|2|0.03|前一侧二|无楼梯|带前廊双坡|红砖|土褐|角门廊|1|[30.4, 38.3]|狭长走廊",planned
P143,Z07,西南工业与铁路区,industrial_office,industrial,"[98.8, 911.3]","[49.7, 42.4]","[37.8, 32.2]",0,R17,北,1,L143,N074,矩形,industrial_office-功能分区-74,0,2,-0.14,窄窗组合,无楼梯,双坡,米色石材,橄榄,角门廊,屋顶轻损,封闭阳台,industrial_office:143:306,"industrial_office|矩形|industrial_office-功能分区-74|0|2|-0.14|窄窗组合|无楼梯|双坡|米色石材|橄榄|角门廊|1|[37.8, 32.2]|封闭阳台",planned
P144,Z07,西南工业与铁路区,garage,industrial,"[32.8, 813.1]","[42.2, 44.3]","[32.1, 33.7]",0,R17,南,1,L144,N075,错位双矩形,garage-功能分区-75,0,1,-0.31,前二侧一,无楼梯,带前廊双坡,红砖,暗黄,角门廊,杂草侵占,储藏间,garage:144:343,"garage|错位双矩形|garage-功能分区-75|0|1|-0.31|前二侧一|无楼梯|带前廊双坡|红砖|暗黄|角门廊|1|[32.1, 33.7]|储藏间",planned
P145,Z08,南部老城区,detached_house,residential,"[547.3, 729.2]","[33.0, 39.8]","[20.5, 24.7]",90,R20,东,1,L145,H070,主屋加侧翼,开放核心,3,2,0.14,窄窗组合,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,火灾熏黑,车库内门,detached_house:145:380,"detached_house|主屋加侧翼|开放核心|3|2|0.14|窄窗组合|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[20.5, 24.7]|车库内门",planned
P146,Z08,南部老城区,apartment,residential,"[448.1, 735.0]","[26.1, 41.2]","[16.2, 25.6]",90,R19,西,2,L146,H071,错位双矩形,纵深串联,4,1,-0.03,前二侧一,侧墙折梯,双坡,蓝灰木板,砖红,前廊,屋顶轻损,前置客厅,apartment:146:417,"apartment|错位双矩形|纵深串联|4|1|-0.03|前二侧一|侧墙折梯|双坡|蓝灰木板|砖红|前廊|2|[16.2, 25.6]|前置客厅",planned
P147,Z08,南部老城区,rowhouse,residential,"[404.5, 751.9]","[37.8, 33.5]","[23.4, 20.8]",90,R19,东,1,L147,H072,T形,中央走廊,1,1,-0.2,转角窗组,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,杂草侵占,独立餐厅,rowhouse:147:454,"rowhouse|T形|中央走廊|1|1|-0.2|转角窗组|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[23.4, 20.8]|独立餐厅",planned
P148,Z08,南部老城区,rowhouse,residential,"[466.0, 851.3]","[26.5, 33.1]","[16.4, 20.5]",90,R19,西,2,L148,H073,矩形,前厅分流,2,1,0.28,凸窗组合,后部直梯,双坡,蓝灰木板,浅青,前廊,维护良好,车库内门,rowhouse:148:491,"rowhouse|矩形|前厅分流|2|1|0.28|凸窗组合|后部直梯|双坡|蓝灰木板|浅青|前廊|2|[16.4, 20.5]|车库内门",planned
P149,Z08,南部老城区,rowhouse,residential,"[624.5, 879.2]","[25.5, 34.3]","[15.8, 21.3]",90,R18,东,1,L149,H074,L形左翼,双区分隔,1,1,0.11,前一侧二,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,火灾熏黑,前置客厅,rowhouse:149:528,"rowhouse|L形左翼|双区分隔|1|1|0.11|前一侧二|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[15.8, 21.3]|前置客厅",planned
P150,Z08,南部老城区,rowhouse,residential,"[458.3, 930.7]","[29.0, 33.1]","[18.0, 20.5]",90,R19,西,1,L150,H075,L形右翼,侧走廊,2,1,-0.06,窄窗组合,无楼梯,双坡,蓝灰木板,松绿,前廊,屋顶轻损,独立餐厅,rowhouse:150:565,"rowhouse|L形右翼|侧走廊|2|1|-0.06|窄窗组合|无楼梯|双坡|蓝灰木板|松绿|前廊|1|[18.0, 20.5]|独立餐厅",planned
P151,Z08,南部老城区,rowhouse,residential,"[618.8, 763.5]","[24.3, 31.3]","[15.1, 19.4]",90,R18,东,1,L151,H076,前凸形,L形动线,1,1,-0.23,前二侧一,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,杂草侵占,车库内门,rowhouse:151:602,"rowhouse|前凸形|L形动线|1|1|-0.23|前二侧一|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[15.1, 19.4]|车库内门",planned
P152,Z08,南部老城区,detached_house,residential,"[593.1, 793.0]","[24.8, 38.8]","[15.4, 24.0]",90,R20,西,2,L152,H077,后凸形,环形动线,2,1,0.25,转角窗组,门厅直梯,双坡,蓝灰木板,砖红,前廊,维护良好,前置客厅,detached_house:152:639,"detached_house|后凸形|环形动线|2|1|0.25|转角窗组|门厅直梯|双坡|蓝灰木板|砖红|前廊|2|[15.4, 24.0]|前置客厅",planned
P153,Z08,南部老城区,detached_house,residential,"[355.1, 995.2]","[24.6, 34.2]","[15.3, 21.2]",0,R18,北,1,L153,H078,主屋加侧翼,开放核心,3,2,0.08,凸窗组合,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,火灾熏黑,独立餐厅,detached_house:153:676,"detached_house|主屋加侧翼|开放核心|3|2|0.08|凸窗组合|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[15.3, 21.2]|独立餐厅",planned
P154,Z08,南部老城区,commercial,commercial,"[595.6, 683.8]","[34.2, 32.6]","[24.7, 23.5]",0,R18,南,1,L154,N076,前凸形,commercial-功能分区-76,0,1,-0.09,前一侧二,无楼梯,双坡,蓝灰木板,浅青,前廊,屋顶轻损,车库内门,commercial:154:713,"commercial|前凸形|commercial-功能分区-76|0|1|-0.09|前一侧二|无楼梯|双坡|蓝灰木板|浅青|前廊|1|[24.7, 23.5]|车库内门",planned
P155,Z08,南部老城区,detached_house,residential,"[550.8, 942.2]","[36.7, 28.8]","[22.7, 17.9]",90,R20,东,1,L155,H079,错位双矩形,纵深串联,4,1,-0.26,窄窗组合,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,杂草侵占,前置客厅,detached_house:155:750,"detached_house|错位双矩形|纵深串联|4|1|-0.26|窄窗组合|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[22.7, 17.9]|前置客厅",planned
P156,Z08,南部老城区,detached_house,residential,"[541.6, 1006.0]","[24.1, 44.4]","[15.0, 27.5]",90,R03,西,2,L156,H080,T形,中央走廊,1,1,0.22,前二侧一,侧墙折梯,双坡,蓝灰木板,松绿,前廊,维护良好,独立餐厅,detached_house:156:787,"detached_house|T形|中央走廊|1|1|0.22|前二侧一|侧墙折梯|双坡|蓝灰木板|松绿|前廊|2|[15.0, 27.5]|独立餐厅",planned
P157,Z08,南部老城区,detached_house,residential,"[459.7, 809.5]","[33.9, 44.2]","[21.0, 27.4]",90,R19,西,1,L157,H081,矩形,前厅分流,2,1,0.05,转角窗组,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,火灾熏黑,车库内门,detached_house:157:824,"detached_house|矩形|前厅分流|2|1|0.05|转角窗组|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[21.0, 27.4]|车库内门",planned
P158,Z08,南部老城区,commercial,commercial,"[536.6, 775.6]","[43.8, 43.5]","[31.5, 31.3]",90,R03,西,1,L158,N077,前凸形,commercial-功能分区-77,0,1,-0.12,凸窗组合,无楼梯,双坡,蓝灰木板,砖红,前廊,屋顶轻损,前置客厅,commercial:158:861,"commercial|前凸形|commercial-功能分区-77|0|1|-0.12|凸窗组合|无楼梯|双坡|蓝灰木板|砖红|前廊|1|[31.5, 31.3]|前置客厅",planned
P159,Z08,南部老城区,apartment,residential,"[630.3, 911.8]","[31.4, 36.2]","[19.5, 22.4]",90,R18,东,2,L159,H082,L形左翼,双区分隔,3,2,-0.29,前一侧二,客厅转角梯,带前廊双坡,浅黄灰泥,松绿,前廊,杂草侵占,独立餐厅,apartment:159:898,"apartment|L形左翼|双区分隔|3|2|-0.29|前一侧二|客厅转角梯|带前廊双坡|浅黄灰泥|松绿|前廊|2|[19.5, 22.4]|独立餐厅",planned
P160,Z08,南部老城区,rowhouse,residential,"[635.6, 683.9]","[28.6, 29.5]","[17.7, 18.3]",0,R18,南,2,L160,H083,L形右翼,侧走廊,2,1,0.19,窄窗组合,中央折梯,双坡,蓝灰木板,浅青,前廊,维护良好,车库内门,rowhouse:160:935,"rowhouse|L形右翼|侧走廊|2|1|0.19|窄窗组合|中央折梯|双坡|蓝灰木板|浅青|前廊|2|[17.7, 18.3]|车库内门",planned
P161,Z08,南部老城区,detached_house,residential,"[452.7, 684.3]","[30.6, 31.0]","[19.0, 19.2]",0,R18,南,1,L161,H084,前凸形,L形动线,1,1,0.02,前二侧一,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,火灾熏黑,前置客厅,detached_house:161:972,"detached_house|前凸形|L形动线|1|1|0.02|前二侧一|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[19.0, 19.2]|前置客厅",planned
P162,Z08,南部老城区,rowhouse,residential,"[397.8, 940.5]","[28.1, 40.0]","[17.4, 24.8]",90,R19,东,1,L162,H085,后凸形,环形动线,2,1,-0.15,转角窗组,无楼梯,双坡,蓝灰木板,松绿,前廊,屋顶轻损,独立餐厅,rowhouse:162:012,"rowhouse|后凸形|环形动线|2|1|-0.15|转角窗组|无楼梯|双坡|蓝灰木板|松绿|前廊|1|[17.4, 24.8]|独立餐厅",planned
P163,Z08,南部老城区,detached_house,residential,"[499.8, 992.8]","[27.2, 37.0]","[16.9, 22.9]",0,R18,北,1,L163,H086,主屋加侧翼,开放核心,3,2,-0.32,凸窗组合,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,杂草侵占,车库内门,detached_house:163:049,"detached_house|主屋加侧翼|开放核心|3|2|-0.32|凸窗组合|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[16.9, 22.9]|车库内门",planned
P164,Z08,南部老城区,apartment,residential,"[390.1, 789.5]","[24.9, 39.3]","[15.5, 24.4]",90,R18,西,2,L164,H087,错位双矩形,纵深串联,2,1,0.16,前一侧二,客厅转角梯,双坡,蓝灰木板,砖红,前廊,维护良好,前置客厅,apartment:164:086,"apartment|错位双矩形|纵深串联|2|1|0.16|前一侧二|客厅转角梯|双坡|蓝灰木板|砖红|前廊|2|[15.5, 24.4]|前置客厅",planned
P165,Z08,南部老城区,detached_house,residential,"[638.8, 998.5]","[27.9, 36.3]","[17.3, 22.5]",0,R18,北,1,L165,H088,T形,中央走廊,1,1,-0.01,窄窗组合,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,火灾熏黑,独立餐厅,detached_house:165:123,"detached_house|T形|中央走廊|1|1|-0.01|窄窗组合|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[17.3, 22.5]|独立餐厅",planned
P166,Z08,南部老城区,detached_house,residential,"[611.1, 827.3]","[26.3, 41.0]","[16.3, 25.4]",90,R20,西,1,L166,H089,矩形,前厅分流,2,1,-0.18,前二侧一,无楼梯,双坡,蓝灰木板,浅青,前廊,屋顶轻损,车库内门,detached_house:166:160,"detached_house|矩形|前厅分流|2|1|-0.18|前二侧一|无楼梯|双坡|蓝灰木板|浅青|前廊|1|[16.3, 25.4]|车库内门",planned
P167,Z08,南部老城区,rowhouse,residential,"[373.5, 894.0]","[26.2, 28.6]","[16.3, 17.7]",90,R18,西,1,L167,H090,L形左翼,双区分隔,1,1,0.3,转角窗组,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,杂草侵占,前置客厅,rowhouse:167:197,"rowhouse|L形左翼|双区分隔|1|1|0.3|转角窗组|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[16.3, 17.7]|前置客厅",planned
P168,Z08,南部老城区,apartment,residential,"[543.4, 821.6]","[33.5, 45.0]","[20.7, 27.9]",90,R20,东,2,L168,H091,L形右翼,侧走廊,3,1,0.13,凸窗组合,后部直梯,双坡,蓝灰木板,松绿,前廊,维护良好,独立餐厅,apartment:168:234,"apartment|L形右翼|侧走廊|3|1|0.13|凸窗组合|后部直梯|双坡|蓝灰木板|松绿|前廊|2|[20.7, 27.9]|独立餐厅",planned
P169,Z09,东南郊区与拖车营地,trailer,residential,"[820.5, 724.0]","[34.4, 32.4]","[21.3, 20.1]",0,R21,北,1,L169,H092,前凸形,纵深串联,1,1,-0.08,凸窗组合,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,火灾熏黑,车库内门,trailer:169:271,"trailer|前凸形|纵深串联|1|1|-0.08|凸窗组合|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[21.3, 20.1]|车库内门",planned
P170,Z09,东南郊区与拖车营地,detached_house,residential,"[862.1, 860.4]","[37.0, 41.3]","[23.0, 25.6]",90,R22,东,1,L170,H093,后凸形,中央走廊,2,1,-0.25,前一侧二,无楼梯,双坡,蓝灰木板,砖红,前廊,屋顶轻损,前置客厅,detached_house:170:308,"detached_house|后凸形|中央走廊|2|1|-0.25|前一侧二|无楼梯|双坡|蓝灰木板|砖红|前廊|1|[23.0, 25.6]|前置客厅",planned
P171,Z09,东南郊区与拖车营地,trailer,residential,"[737.8, 871.8]","[30.3, 43.8]","[18.8, 27.2]",0,R22,南,1,L171,H094,主屋加侧翼,前厅分流,1,1,0.23,窄窗组合,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,杂草侵占,独立餐厅,trailer:171:345,"trailer|主屋加侧翼|前厅分流|1|1|0.23|窄窗组合|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[18.8, 27.2]|独立餐厅",planned
P172,Z09,东南郊区与拖车营地,detached_house,residential,"[904.3, 938.3]","[30.6, 42.2]","[18.9, 26.1]",0,R22,北,2,L172,H095,错位双矩形,双区分隔,4,1,0.06,前二侧一,中央折梯,双坡,蓝灰木板,浅青,前廊,维护良好,车库内门,detached_house:172:382,"detached_house|错位双矩形|双区分隔|4|1|0.06|前二侧一|中央折梯|双坡|蓝灰木板|浅青|前廊|2|[18.9, 26.1]|车库内门",planned
P173,Z09,东南郊区与拖车营地,detached_house,residential,"[725.0, 941.4]","[34.5, 37.2]","[21.4, 23.1]",0,R21,南,1,L173,H096,T形,侧走廊,1,1,-0.11,转角窗组,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,火灾熏黑,前置客厅,detached_house:173:419,"detached_house|T形|侧走廊|1|1|-0.11|转角窗组|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[21.4, 23.1]|前置客厅",planned
P174,Z09,东南郊区与拖车营地,detached_house,residential,"[726.7, 819.9]","[29.9, 42.8]","[18.5, 26.5]",0,R22,北,1,L174,H097,矩形,L形动线,2,1,-0.28,凸窗组合,无楼梯,双坡,蓝灰木板,松绿,前廊,屋顶轻损,独立餐厅,detached_house:174:456,"detached_house|矩形|L形动线|2|1|-0.28|凸窗组合|无楼梯|双坡|蓝灰木板|松绿|前廊|1|[18.5, 26.5]|独立餐厅",planned
P175,Z09,东南郊区与拖车营地,trailer,residential,"[893.9, 741.3]","[29.5, 32.9]","[18.3, 20.4]",0,R21,北,1,L175,H098,L形左翼,环形动线,1,1,0.2,前一侧二,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,杂草侵占,车库内门,trailer:175:493,"trailer|L形左翼|环形动线|1|1|0.2|前一侧二|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[18.3, 20.4]|车库内门",planned
P176,Z09,东南郊区与拖车营地,trailer,residential,"[998.0, 820.8]","[32.5, 28.9]","[20.2, 17.9]",90,R21,西,1,L176,H099,L形右翼,开放核心,1,1,0.03,窄窗组合,无楼梯,双坡,蓝灰木板,砖红,前廊,维护良好,前置客厅,trailer:176:530,"trailer|L形右翼|开放核心|1|1|0.03|窄窗组合|无楼梯|双坡|蓝灰木板|砖红|前廊|1|[20.2, 17.9]|前置客厅",planned
