id,district,district_name,building_type,category,life_system,is_landmark,center_m,lot_size_m,footprint_m,rotation_deg,nearest_road,entrance_side,floors,height_class,basement_levels,z_min,z_max,elevator_count,stairwell_count,layout_id,base_plan,footprint_shape,floorplan_family,bedrooms,bathrooms,entrance_offset,window_pattern,stair_pattern,roof,facade,palette,feature,condition,room_twist,room_definition_set,loot_profile,zombie_heat_weight,vehicle_spawn_profile,parking_spaces_planned,parking_strategy,loading_bays,service_entrance_required,utility_profile,foraging_profile,story_zone,business_name_id,map_reveal_item,interior_state_seed,design_signature,visual_signature,status
P080,Z05,中央商业中心,shopping_mall,commercial,零售服务,True,"[563.9, 546.2]","[62.0, 69.2]","[49.6, 55.3]",90,R03,西,2,低层,1,-1,1,0,1,L080,N033,L形右翼,shopping_mall-功能分区-33,0,2,0.14,前三侧二,中央折梯,单坡,白色木板,炭灰,围栏院,轻度老化,阁楼入口,shopping_mall_rooms_v1,shopping_mall_loot_v1,3.0,customer_and_staff,48,shared_parking_garage,2,True,municipal_water_power_sewer,urban_none,Z05_shopping_mall,BIZ-080,True,140216080,shopping_mall:080:966,"shopping_mall|L形右翼|shopping_mall-功能分区-33|0|2|0.14|前三侧二|中央折梯|单坡|白色木板|炭灰|围栏院|2|[49.6, 55.3]|阁楼入口",planned
P081,Z05,中央商业中心,supermarket,commercial,食品补给,True,"[449.2, 404.9]","[54.3, 50.0]","[43.4, 40.0]",0,R13,北,1,低层,0,0,0,0,0,L081,N034,U形,supermarket-功能分区-34,0,2,-0.03,前窗不对称,无楼梯,小塔楼组合顶,深绿木板,奶油,围栏院,临时加固,双卫生间,supermarket_rooms_v1,supermarket_loot_v1,3.0,customer_and_staff,36,shared_parking_garage,2,True,municipal_water_power_sewer,urban_none,Z05_supermarket,BIZ-081,True,140216081,supermarket:081:006,"supermarket|U形|supermarket-功能分区-34|0|2|-0.03|前窗不对称|无楼梯|小塔楼组合顶|深绿木板|奶油|围栏院|1|[43.4, 40.0]|双卫生间",planned
P082,Z05,中央商业中心,parking_garage,commercial,交通车辆,True,"[577.8, 432.1]","[56.4, 57.5]","[46.2, 47.2]",0,R13,北,4,中层,1,-1,3,1,2,L082,N035,主屋加侧翼,parking_garage-功能分区-35,0,2,-0.2,高低窗组合,门厅直梯,单坡,白色木板,雨灰,围栏院,废弃,开放厨房,parking_garage_rooms_v1,parking_garage_loot_v1,1.8,customer_and_staff,80,on_lot_and_service_lane,0,False,municipal_water_power_sewer,urban_none,Z05_parking_garage,BIZ-082,True,140216082,parking_garage:082:043,"parking_garage|主屋加侧翼|parking_garage-功能分区-35|0|2|-0.2|高低窗组合|门厅直梯|单坡|白色木板|雨灰|围栏院|4|[46.2, 47.2]|开放厨房",planned
P083,Z05,中央商业中心,department_store,commercial,零售服务,False,"[467.4, 572.4]","[57.3, 45.4]","[45.9, 36.3]",90,R03,东,2,低层,0,0,1,0,1,L083,N036,L形右翼,department_store-功能分区-36,0,2,0.28,前二侧三,后部直梯,小塔楼组合顶,深绿木板,炭灰,围栏院,窗板封闭,阁楼入口,department_store_rooms_v1,department_store_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,1,True,municipal_water_power_sewer,urban_none,Z05_department_store,BIZ-083,True,140216083,department_store:083:080,"department_store|L形右翼|department_store-功能分区-36|0|2|0.28|前二侧三|后部直梯|小塔楼组合顶|深绿木板|炭灰|围栏院|2|[45.9, 36.3]|阁楼入口",planned
P084,Z05,中央商业中心,hotel_highrise,commercial,工业办公,True,"[484.8, 471.3]","[46.8, 49.6]","[35.6, 37.7]",0,R02,南,8,高层,1,-1,7,2,2,L084,N037,U形,hotel_highrise-功能分区-37,0,2,0.11,宽窗加侧窗,客厅转角梯,单坡,白色木板,奶油,围栏院,轻度老化,双卫生间,hotel_highrise_rooms_v1,hotel_highrise_loot_v1,1.8,customer_and_staff,24,shared_parking_garage,1,True,municipal_water_power_sewer,urban_none,Z05_hotel_highrise,BIZ-084,True,140216084,hotel_highrise:084:117,"hotel_highrise|U形|hotel_highrise-功能分区-37|0|2|0.11|宽窗加侧窗|客厅转角梯|单坡|白色木板|奶油|围栏院|8|[35.6, 37.7]|双卫生间",planned
P085,Z05,中央商业中心,apartment_tower,residential,居住,True,"[424.2, 457.2]","[45.3, 44.5]","[33.5, 32.9]",90,R15,西,9,高层,1,-1,8,2,2,L085,H048,T形,纵深串联,2,1,-0.06,前三侧二,中央折梯,小塔楼组合顶,深绿木板,雨灰,围栏院,临时加固,开放厨房,apartment_tower_rooms_v1,apartment_tower_loot_v1,1.0,resident_cars,20,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_apartment_tower,,True,140216085,apartment_tower:085:154,"apartment_tower|T形|纵深串联|2|1|-0.06|前三侧二|中央折梯|小塔楼组合顶|深绿木板|雨灰|围栏院|9|[33.5, 32.9]|开放厨房",planned
P086,Z05,中央商业中心,apartment_tower,residential,居住,True,"[368.2, 467.9]","[43.8, 36.9]","[32.4, 27.3]",90,R15,东,7,高层,1,-1,6,2,2,L086,H049,矩形,中央走廊,3,1,-0.23,前窗不对称,侧墙折梯,单坡,白色木板,炭灰,围栏院,废弃,阁楼入口,apartment_tower_rooms_v1,apartment_tower_loot_v1,1.0,resident_cars,20,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_apartment_tower,,True,140216086,apartment_tower:086:191,"apartment_tower|矩形|中央走廊|3|1|-0.23|前窗不对称|侧墙折梯|单坡|白色木板|炭灰|围栏院|7|[32.4, 27.3]|阁楼入口",planned
P087,Z05,中央商业中心,office_tower,commercial,工业办公,True,"[671.3, 551.2]","[41.1, 42.8]","[31.3, 32.5]",90,R16,西,8,高层,1,-1,7,2,2,L087,N038,T形,office_tower-功能分区-38,0,1,0.25,高低窗组合,门厅直梯,小塔楼组合顶,深绿木板,奶油,围栏院,窗板封闭,双卫生间,office_tower_rooms_v1,office_tower_loot_v1,1.8,customer_and_staff,24,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_office_tower,BIZ-087,True,140216087,office_tower:087:228,"office_tower|T形|office_tower-功能分区-38|0|1|0.25|高低窗组合|门厅直梯|小塔楼组合顶|深绿木板|奶油|围栏院|8|[31.3, 32.5]|双卫生间",planned
P088,Z05,中央商业中心,office_tower,commercial,工业办公,True,"[620.7, 590.2]","[39.9, 35.9]","[30.3, 27.3]",90,R16,东,10,高层,1,-1,9,2,2,L088,N039,后凸形,office_tower-功能分区-39,0,1,0.08,前二侧三,后部直梯,单坡,白色木板,雨灰,围栏院,轻度老化,开放厨房,office_tower_rooms_v1,office_tower_loot_v1,1.8,customer_and_staff,24,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_office_tower,BIZ-088,True,140216088,office_tower:088:265,"office_tower|后凸形|office_tower-功能分区-39|0|1|0.08|前二侧三|后部直梯|单坡|白色木板|雨灰|围栏院|10|[30.3, 27.3]|开放厨房",planned
P089,Z05,中央商业中心,office_tower,commercial,工业办公,True,"[422.4, 535.7]","[40.4, 35.8]","[30.7, 27.2]",90,R15,西,12,高层,1,-1,11,2,2,L089,N040,L形左翼,office_tower-功能分区-40,0,1,-0.09,宽窗加侧窗,客厅转角梯,小塔楼组合顶,深绿木板,炭灰,围栏院,临时加固,阁楼入口,office_tower_rooms_v1,office_tower_loot_v1,1.8,customer_and_staff,24,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_office_tower,BIZ-089,True,140216089,office_tower:089:302,"office_tower|L形左翼|office_tower-功能分区-40|0|1|-0.09|宽窗加侧窗|客厅转角梯|小塔楼组合顶|深绿木板|炭灰|围栏院|12|[30.7, 27.2]|阁楼入口",planned
P090,Z05,中央商业中心,cinema,commercial,休闲文化,False,"[413.0, 583.2]","[38.5, 34.5]","[27.7, 24.8]",90,R15,西,1,低层,0,0,0,0,0,L090,N041,T形,cinema-功能分区-41,0,1,-0.26,前三侧二,无楼梯,单坡,白色木板,奶油,围栏院,废弃,双卫生间,cinema_rooms_v1,cinema_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_cinema,BIZ-090,True,140216090,cinema:090:339,"cinema|T形|cinema-功能分区-41|0|1|-0.26|前三侧二|无楼梯|单坡|白色木板|奶油|围栏院|1|[27.7, 24.8]|双卫生间",planned
P091,Z05,中央商业中心,office_midrise,commercial,工业办公,False,"[666.3, 452.4]","[25.5, 45.9]","[18.4, 33.1]",90,R16,西,4,中层,0,0,3,1,2,L091,N042,后凸形,office_midrise-功能分区-42,0,1,0.22,前窗不对称,侧墙折梯,小塔楼组合顶,深绿木板,雨灰,围栏院,窗板封闭,开放厨房,office_midrise_rooms_v1,office_midrise_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_office_midrise,BIZ-091,True,140216091,office_midrise:091:376,"office_midrise|后凸形|office_midrise-功能分区-42|0|1|0.22|前窗不对称|侧墙折梯|小塔楼组合顶|深绿木板|雨灰|围栏院|4|[18.4, 33.1]|开放厨房",planned
P092,Z05,中央商业中心,bank,commercial,零售服务,False,"[599.0, 478.9]","[29.6, 27.7]","[21.3, 19.9]",0,R02,南,1,低层,0,0,0,0,0,L092,N043,L形左翼,bank-功能分区-43,0,1,0.05,高低窗组合,无楼梯,单坡,白色木板,炭灰,围栏院,轻度老化,阁楼入口,bank_rooms_v1,bank_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_bank,BIZ-092,True,140216092,bank:092:413,"bank|L形左翼|bank-功能分区-43|0|1|0.05|高低窗组合|无楼梯|单坡|白色木板|炭灰|围栏院|1|[21.3, 19.9]|阁楼入口",planned
P093,Z05,中央商业中心,cafe,commercial,食品补给,False,"[362.8, 562.0]","[31.8, 30.6]","[22.9, 22.0]",90,R15,东,1,低层,0,0,0,0,0,L093,N044,T形,cafe-功能分区-44,0,1,-0.12,前二侧三,无楼梯,小塔楼组合顶,深绿木板,奶油,围栏院,临时加固,双卫生间,cafe_rooms_v1,cafe_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_cafe,BIZ-093,True,140216093,cafe:093:450,"cafe|T形|cafe-功能分区-44|0|1|-0.12|前二侧三|无楼梯|小塔楼组合顶|深绿木板|奶油|围栏院|1|[22.9, 22.0]|双卫生间",planned
P094,Z05,中央商业中心,mixed_use,commercial,工业办公,False,"[671.5, 591.0]","[26.8, 44.8]","[19.3, 32.3]",90,R16,西,4,中层,0,0,3,1,2,L094,N045,后凸形,mixed_use-功能分区-45,0,1,-0.29,宽窗加侧窗,客厅转角梯,单坡,白色木板,雨灰,围栏院,废弃,开放厨房,mixed_use_rooms_v1,mixed_use_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_mixed_use,BIZ-094,True,140216094,mixed_use:094:487,"mixed_use|后凸形|mixed_use-功能分区-45|0|1|-0.29|宽窗加侧窗|客厅转角梯|单坡|白色木板|雨灰|围栏院|4|[19.3, 32.3]|开放厨房",planned
P095,Z05,中央商业中心,restaurant,commercial,食品补给,False,"[369.7, 424.3]","[33.7, 34.5]","[24.3, 24.9]",90,R15,东,1,低层,0,0,0,0,0,L095,N046,L形左翼,restaurant-功能分区-46,0,1,0.19,前三侧二,无楼梯,小塔楼组合顶,深绿木板,炭灰,围栏院,窗板封闭,阁楼入口,restaurant_rooms_v1,restaurant_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_restaurant,BIZ-095,True,140216095,restaurant:095:524,"restaurant|L形左翼|restaurant-功能分区-46|0|1|0.19|前三侧二|无楼梯|小塔楼组合顶|深绿木板|炭灰|围栏院|1|[24.3, 24.9]|阁楼入口",planned
P096,Z05,中央商业中心,liquor_store,commercial,零售服务,False,"[558.6, 349.9]","[29.5, 26.4]","[21.2, 19.0]",0,R13,南,1,低层,0,0,0,0,0,L096,N047,T形,liquor_store-功能分区-47,0,1,0.02,前窗不对称,无楼梯,单坡,白色木板,奶油,围栏院,轻度老化,双卫生间,liquor_store_rooms_v1,liquor_store_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_liquor_store,BIZ-096,True,140216096,liquor_store:096:561,"liquor_store|T形|liquor_store-功能分区-47|0|1|0.02|前窗不对称|无楼梯|单坡|白色木板|奶油|围栏院|1|[21.2, 19.0]|双卫生间",planned
P097,Z05,中央商业中心,hair_salon,commercial,零售服务,False,"[556.7, 602.0]","[35.9, 39.9]","[25.8, 28.7]",0,R14,南,1,低层,0,0,0,0,0,L097,N048,后凸形,hair_salon-功能分区-48,0,1,-0.15,高低窗组合,无楼梯,小塔楼组合顶,深绿木板,雨灰,围栏院,临时加固,开放厨房,hair_salon_rooms_v1,hair_salon_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_hair_salon,BIZ-097,True,140216097,hair_salon:097:598,"hair_salon|后凸形|hair_salon-功能分区-48|0|1|-0.15|高低窗组合|无楼梯|小塔楼组合顶|深绿木板|雨灰|围栏院|1|[25.8, 28.7]|开放厨房",planned
P098,Z05,中央商业中心,gun_store,commercial,零售服务,False,"[621.9, 526.5]","[30.0, 31.7]","[21.6, 22.8]",90,R16,东,1,低层,0,0,0,0,0,L098,N049,L形左翼,gun_store-功能分区-49,0,1,-0.32,前二侧三,无楼梯,单坡,白色木板,炭灰,围栏院,废弃,阁楼入口,gun_store_rooms_v1,gun_store_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_gun_store,BIZ-098,True,140216098,gun_store:098:635,"gun_store|L形左翼|gun_store-功能分区-49|0|1|-0.32|前二侧三|无楼梯|单坡|白色木板|炭灰|围栏院|1|[21.6, 22.8]|阁楼入口",planned
P099,Z05,中央商业中心,mixed_use,commercial,工业办公,False,"[361.5, 349.1]","[28.5, 27.3]","[20.5, 19.6]",0,R13,南,3,中层,0,0,2,0,2,L099,N050,T形,mixed_use-功能分区-50,0,1,0.16,宽窗加侧窗,客厅转角梯,小塔楼组合顶,深绿木板,奶油,围栏院,窗板封闭,双卫生间,mixed_use_rooms_v1,mixed_use_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_mixed_use,BIZ-099,True,140216099,mixed_use:099:672,"mixed_use|T形|mixed_use-功能分区-50|0|1|0.16|宽窗加侧窗|客厅转角梯|小塔楼组合顶|深绿木板|奶油|围栏院|3|[20.5, 19.6]|双卫生间",planned
P100,Z05,中央商业中心,bus_station,commercial,交通车辆,True,"[668.6, 408.3]","[39.9, 33.1]","[28.8, 23.9]",90,R16,西,1,低层,0,0,0,0,0,L100,N051,后凸形,bus_station-功能分区-51,0,1,-0.01,前三侧二,无楼梯,单坡,白色木板,雨灰,围栏院,轻度老化,开放厨房,bus_station_rooms_v1,bus_station_loot_v1,3.0,bus_station_fleet,12,shared_parking_garage,1,True,municipal_water_power_sewer,urban_none,Z05_bus_station,BIZ-100,True,140216100,bus_station:100:709,"bus_station|后凸形|bus_station-功能分区-51|0|1|-0.01|前三侧二|无楼梯|单坡|白色木板|雨灰|围栏院|1|[28.8, 23.9]|开放厨房",planned
P101,Z05,中央商业中心,hardware_store,commercial,零售服务,False,"[456.7, 350.3]","[26.0, 27.0]","[18.7, 19.4]",0,R13,南,1,低层,0,0,0,0,0,L101,N052,L形左翼,hardware_store-功能分区-52,0,1,-0.18,前窗不对称,无楼梯,小塔楼组合顶,深绿木板,炭灰,围栏院,临时加固,阁楼入口,hardware_store_rooms_v1,hardware_store_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_hardware_store,BIZ-101,True,140216101,hardware_store:101:746,"hardware_store|L形左翼|hardware_store-功能分区-52|0|1|-0.18|前窗不对称|无楼梯|小塔楼组合顶|深绿木板|炭灰|围栏院|1|[18.7, 19.4]|阁楼入口",planned
P102,Z05,中央商业中心,restaurant,commercial,食品补给,False,"[673.2, 357.9]","[37.5, 26.1]","[27.0, 18.8]",0,R13,南,1,低层,0,0,0,0,0,L102,N053,T形,restaurant-功能分区-53,0,1,0.3,高低窗组合,无楼梯,单坡,白色木板,奶油,围栏院,废弃,双卫生间,restaurant_rooms_v1,restaurant_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_restaurant,BIZ-102,True,140216102,restaurant:102:783,"restaurant|T形|restaurant-功能分区-53|0|1|0.3|高低窗组合|无楼梯|单坡|白色木板|奶油|围栏院|1|[27.0, 18.8]|双卫生间",planned
P103,Z05,中央商业中心,clothing_store,commercial,零售服务,False,"[596.9, 354.9]","[33.1, 30.7]","[23.9, 22.1]",0,R13,南,1,低层,0,0,0,0,0,L103,N054,后凸形,clothing_store-功能分区-54,0,1,0.13,前二侧三,无楼梯,小塔楼组合顶,深绿木板,雨灰,围栏院,窗板封闭,开放厨房,clothing_store_rooms_v1,clothing_store_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_clothing_store,BIZ-103,True,140216103,clothing_store:103:820,"clothing_store|后凸形|clothing_store-功能分区-54|0|1|0.13|前二侧三|无楼梯|小塔楼组合顶|深绿木板|雨灰|围栏院|1|[23.9, 22.1]|开放厨房",planned
P104,Z05,中央商业中心,pharmacy,commercial,医疗,False,"[407.8, 355.0]","[24.5, 30.7]","[17.6, 22.1]",90,R15,西,1,低层,0,0,0,0,0,L104,N055,L形左翼,pharmacy-功能分区-55,0,1,-0.04,宽窗加侧窗,无楼梯,单坡,白色木板,炭灰,围栏院,轻度老化,阁楼入口,pharmacy_rooms_v1,pharmacy_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_pharmacy,BIZ-104,True,140216104,pharmacy:104:857,"pharmacy|L形左翼|pharmacy-功能分区-55|0|1|-0.04|宽窗加侧窗|无楼梯|单坡|白色木板|炭灰|围栏院|1|[17.6, 22.1]|阁楼入口",planned
P105,Z05,中央商业中心,gym,commercial,休闲文化,False,"[364.9, 602.5]","[39.9, 31.4]","[28.7, 22.6]",0,R14,南,1,低层,0,0,0,0,0,L105,N056,T形,gym-功能分区-56,0,1,-0.21,前三侧二,无楼梯,小塔楼组合顶,深绿木板,奶油,围栏院,临时加固,双卫生间,gym_rooms_v1,gym_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_gym,BIZ-105,True,140216105,gym:105:894,"gym|T形|gym-功能分区-56|0|1|-0.21|前三侧二|无楼梯|小塔楼组合顶|深绿木板|奶油|围栏院|1|[28.7, 22.6]|双卫生间",planned
P106,Z05,中央商业中心,bookstore,commercial,零售服务,False,"[496.4, 524.2]","[26.5, 42.2]","[19.1, 30.4]",90,R03,东,1,低层,0,0,0,0,0,L106,N057,后凸形,bookstore-功能分区-57,0,1,0.27,前窗不对称,无楼梯,单坡,白色木板,雨灰,围栏院,废弃,开放厨房,bookstore_rooms_v1,bookstore_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_bookstore,BIZ-106,True,140216106,bookstore:106:931,"bookstore|后凸形|bookstore-功能分区-57|0|1|0.27|前窗不对称|无楼梯|单坡|白色木板|雨灰|围栏院|1|[19.1, 30.4]|开放厨房",planned
P107,Z05,中央商业中心,bar,commercial,食品补给,False,"[498.3, 417.3]","[36.0, 32.2]","[25.9, 23.2]",90,R03,东,1,低层,0,0,0,0,0,L107,N058,L形左翼,bar-功能分区-58,0,1,0.1,高低窗组合,无楼梯,小塔楼组合顶,深绿木板,炭灰,围栏院,窗板封闭,阁楼入口,bar_rooms_v1,bar_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_bar,BIZ-107,True,140216107,bar:107:968,"bar|L形左翼|bar-功能分区-58|0|1|0.1|高低窗组合|无楼梯|小塔楼组合顶|深绿木板|炭灰|围栏院|1|[25.9, 23.2]|阁楼入口",planned
P108,Z05,中央商业中心,office_midrise,commercial,工业办公,False,"[492.6, 356.9]","[25.1, 37.7]","[18.0, 27.1]",0,R13,南,3,中层,0,0,2,0,2,L108,N059,T形,office_midrise-功能分区-59,0,1,-0.07,前二侧三,后部直梯,单坡,白色木板,奶油,围栏院,轻度老化,双卫生间,office_midrise_rooms_v1,office_midrise_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_office_midrise,BIZ-108,True,140216108,office_midrise:108:008,"office_midrise|T形|office_midrise-功能分区-59|0|1|-0.07|前二侧三|后部直梯|单坡|白色木板|奶油|围栏院|3|[18.0, 27.1]|双卫生间",planned
P109,Z05,中央商业中心,electronics_store,commercial,零售服务,False,"[360.9, 523.5]","[31.9, 27.9]","[23.0, 20.1]",0,R02,北,1,低层,0,0,0,0,0,L109,N060,后凸形,electronics_store-功能分区-60,0,1,-0.24,宽窗加侧窗,无楼梯,小塔楼组合顶,深绿木板,雨灰,围栏院,临时加固,开放厨房,electronics_store_rooms_v1,electronics_store_loot_v1,1.8,customer_and_staff,6,shared_parking_garage,0,False,municipal_water_power_sewer,urban_none,Z05_electronics_store,BIZ-109,True,140216109,electronics_store:109:045,"electronics_store|后凸形|electronics_store-功能分区-60|0|1|-0.24|宽窗加侧窗|无楼梯|小塔楼组合顶|深绿木板|雨灰|围栏院|1|[23.0, 20.1]|开放厨房",planned
P110,Z06,东部学校与市政区,hospital,civic,医疗,True,"[981.3, 441.3]","[68.0, 60.6]","[53.0, 47.2]",90,R20,西,4,中层,1,-1,3,2,2,L110,N061,L形左翼,hospital-功能分区-61,0,2,0.19,前三侧二,中央折梯,小塔楼组合顶,旧灰砖,旧蓝,无附属结构,临时加固,后置卧室,hospital_rooms_v1,hospital_loot_v1,2.9,hospital_fleet,42,on_lot_and_service_lane,1,True,municipal_water_power_sewer,urban_none,Z06_hospital,,True,140216110,hospital:110:082,"hospital|L形左翼|hospital-功能分区-61|0|2|0.19|前三侧二|中央折梯|小塔楼组合顶|旧灰砖|旧蓝|无附属结构|4|[53.0, 47.2]|后置卧室",planned
P111,Z06,东部学校与市政区,high_school,civic,教育公共,True,"[895.4, 454.7]","[67.6, 58.7]","[50.7, 44.0]",0,R02,南,2,低层,0,0,1,0,1,L111,N062,T形,high_school-功能分区-62,0,2,0.02,前窗不对称,侧墙折梯,单坡,金属挂板,褪白,无附属结构,废弃,转角厨房,high_school_rooms_v1,high_school_loot_v1,2.9,public_service,28,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_high_school,,True,140216111,high_school:111:119,"high_school|T形|high_school-功能分区-62|0|2|0.02|前窗不对称|侧墙折梯|单坡|金属挂板|褪白|无附属结构|2|[50.7, 44.0]|转角厨房",planned
P112,Z06,东部学校与市政区,sports_center,civic,休闲文化,True,"[737.8, 576.6]","[59.4, 50.2]","[45.1, 38.1]",90,R19,东,2,低层,0,0,1,0,1,L112,N063,后凸形,sports_center-功能分区-63,0,2,-0.15,高低窗组合,门厅直梯,小塔楼组合顶,旧灰砖,铁锈,无附属结构,窗板封闭,洗衣房,sports_center_rooms_v1,sports_center_loot_v1,1.7,public_service,24,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_sports_center,,True,140216112,sports_center:112:156,"sports_center|后凸形|sports_center-功能分区-63|0|2|-0.15|高低窗组合|门厅直梯|小塔楼组合顶|旧灰砖|铁锈|无附属结构|2|[45.1, 38.1]|洗衣房",planned
P113,Z06,东部学校与市政区,community_center,civic,教育公共,False,"[911.9, 392.5]","[31.6, 26.3]","[22.7, 18.9]",0,R17,北,1,低层,0,0,0,0,0,L113,N064,L形左翼,community_center-功能分区-64,0,1,-0.32,前二侧三,无楼梯,单坡,金属挂板,旧蓝,无附属结构,轻度老化,后置卧室,community_center_rooms_v1,community_center_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_community_center,,False,140216113,community_center:113:193,"community_center|L形左翼|community_center-功能分区-64|0|1|-0.32|前二侧三|无楼梯|单坡|金属挂板|旧蓝|无附属结构|1|[22.7, 18.9]|后置卧室",planned
P114,Z06,东部学校与市政区,medical_clinic,civic,医疗,False,"[791.8, 409.0]","[35.7, 28.9]","[25.7, 20.8]",90,R19,西,1,低层,0,0,0,0,0,L114,N065,T形,medical_clinic-功能分区-65,0,1,0.16,宽窗加侧窗,无楼梯,小塔楼组合顶,旧灰砖,褪白,无附属结构,临时加固,转角厨房,medical_clinic_rooms_v1,medical_clinic_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_medical_clinic,,False,140216114,medical_clinic:114:230,"medical_clinic|T形|medical_clinic-功能分区-65|0|1|0.16|宽窗加侧窗|无楼梯|小塔楼组合顶|旧灰砖|褪白|无附属结构|1|[25.7, 20.8]|转角厨房",planned
P115,Z06,东部学校与市政区,elementary_school,civic,教育公共,True,"[821.6, 348.6]","[30.4, 27.2]","[21.9, 19.6]",0,R17,南,2,低层,0,0,1,0,1,L115,N066,后凸形,elementary_school-功能分区-66,0,1,-0.01,前三侧二,中央折梯,单坡,金属挂板,铁锈,无附属结构,废弃,洗衣房,elementary_school_rooms_v1,elementary_school_loot_v1,1.7,public_service,20,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_elementary_school,,True,140216115,elementary_school:115:267,"elementary_school|后凸形|elementary_school-功能分区-66|0|1|-0.01|前三侧二|中央折梯|单坡|金属挂板|铁锈|无附属结构|2|[21.9, 19.6]|洗衣房",planned
P116,Z06,东部学校与市政区,fire_station,civic,治安消防,True,"[837.5, 419.5]","[31.4, 35.1]","[22.6, 25.3]",0,R17,北,1,低层,0,0,0,0,0,L116,N067,L形左翼,fire_station-功能分区-67,0,1,-0.18,前窗不对称,无楼梯,小塔楼组合顶,旧灰砖,旧蓝,无附属结构,窗板封闭,后置卧室,fire_station_rooms_v1,fire_station_loot_v1,1.7,fire_station_fleet,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_fire_station,,True,140216116,fire_station:116:304,"fire_station|L形左翼|fire_station-功能分区-67|0|1|-0.18|前窗不对称|无楼梯|小塔楼组合顶|旧灰砖|旧蓝|无附属结构|1|[22.6, 25.3]|后置卧室",planned
P117,Z06,东部学校与市政区,county_jail,civic,治安消防,False,"[723.4, 434.8]","[30.9, 32.3]","[22.3, 23.2]",90,R19,东,1,低层,1,-1,0,0,1,L117,N068,T形,county_jail-功能分区-68,0,1,0.3,高低窗组合,无楼梯,单坡,金属挂板,褪白,无附属结构,轻度老化,转角厨房,county_jail_rooms_v1,county_jail_loot_v1,1.7,public_service,8,on_lot_and_service_lane,0,True,municipal_water_power_sewer,urban_none,Z06_county_jail,,False,140216117,county_jail:117:341,"county_jail|T形|county_jail-功能分区-68|0|1|0.3|高低窗组合|无楼梯|单坡|金属挂板|褪白|无附属结构|1|[22.3, 23.2]|转角厨房",planned
