id,district,district_name,building_type,category,life_system,is_landmark,center_m,lot_size_m,footprint_m,rotation_deg,nearest_road,entrance_side,floors,height_class,layout_id,base_plan,footprint_shape,floorplan_family,bedrooms,bathrooms,entrance_offset,window_pattern,stair_pattern,roof,facade,palette,feature,condition,room_twist,design_signature,visual_signature,status
P112,Z06,东部学校与市政区,public_pool,civic,休闲文化,False,"[990.9, 369.9]","[39.3, 54.5]","[28.3, 39.3]",0,R14,南,1,低层,L112,N063,后凸形,public_pool-功能分区-63,0,2,-0.04,前二侧一,无楼梯,双坡,浅黄灰泥,浅青,前廊,屋顶轻损,车库内门,public_pool:112:156,"public_pool|后凸形|public_pool-功能分区-63|0|2|-0.04|前二侧一|无楼梯|双坡|浅黄灰泥|浅青|前廊|1|[28.3, 39.3]|车库内门",planned
P113,Z06,东部学校与市政区,nursing_home,civic,医疗,False,"[842.0, 574.3]","[39.7, 62.6]","[28.6, 45.1]",0,R14,南,1,低层,L113,N064,L形左翼,nursing_home-功能分区-64,0,2,-0.21,转角窗组,无楼梯,带前廊双坡,蓝灰木板,砖红,前廊,杂草侵占,前置客厅,nursing_home:113:193,"nursing_home|L形左翼|nursing_home-功能分区-64|0|2|-0.21|转角窗组|无楼梯|带前廊双坡|蓝灰木板|砖红|前廊|1|[28.6, 45.1]|前置客厅",planned
P114,Z06,东部学校与市政区,police,civic,治安消防,True,"[821.7, 482.7]","[40.9, 51.5]","[29.4, 37.1]",0,R02,南,1,低层,L114,N065,T形,police-功能分区-65,0,1,0.27,凸窗组合,无楼梯,双坡,浅黄灰泥,松绿,前廊,维护良好,独立餐厅,police:114:230,"police|T形|police-功能分区-65|0|1|0.27|凸窗组合|无楼梯|双坡|浅黄灰泥|松绿|前廊|1|[29.4, 37.1]|独立餐厅",planned
P115,Z06,东部学校与市政区,medical_clinic,civic,医疗,False,"[745.9, 551.0]","[57.7, 61.1]","[41.5, 44.0]",90,R15,东,1,低层,L115,N066,后凸形,medical_clinic-功能分区-66,0,2,0.1,前一侧二,无楼梯,带前廊双坡,蓝灰木板,浅青,前廊,火灾熏黑,车库内门,medical_clinic:115:267,"medical_clinic|后凸形|medical_clinic-功能分区-66|0|2|0.1|前一侧二|无楼梯|带前廊双坡|蓝灰木板|浅青|前廊|1|[41.5, 44.0]|车库内门",planned
P116,Z06,东部学校与市政区,courthouse,civic,教育公共,True,"[982.3, 622.2]","[57.6, 57.9]","[41.5, 41.7]",0,R14,北,3,中层,L116,N067,L形左翼,courthouse-功能分区-67,0,2,-0.07,窄窗组合,客厅转角梯,双坡,浅黄灰泥,砖红,前廊,屋顶轻损,前置客厅,courthouse:116:304,"courthouse|L形左翼|courthouse-功能分区-67|0|2|-0.07|窄窗组合|客厅转角梯|双坡|浅黄灰泥|砖红|前廊|3|[41.5, 41.7]|前置客厅",planned
P117,Z06,东部学校与市政区,library,civic,教育公共,False,"[932.8, 361.9]","[49.6, 50.2]","[35.7, 36.2]",0,R14,南,1,低层,L117,N068,T形,library-功能分区-68,0,2,-0.24,前二侧一,无楼梯,带前廊双坡,蓝灰木板,松绿,前廊,杂草侵占,独立餐厅,library:117:341,"library|T形|library-功能分区-68|0|2|-0.24|前二侧一|无楼梯|带前廊双坡|蓝灰木板|松绿|前廊|1|[35.7, 36.2]|独立餐厅",planned
P118,Z06,东部学校与市政区,town_hall,civic,教育公共,True,"[727.5, 418.2]","[43.7, 45.8]","[31.5, 33.0]",0,R14,北,3,中层,L118,N069,后凸形,town_hall-功能分区-69,0,1,0.24,转角窗组,侧墙折梯,双坡,浅黄灰泥,浅青,前廊,维护良好,车库内门,town_hall:118:378,"town_hall|后凸形|town_hall-功能分区-69|0|1|0.24|转角窗组|侧墙折梯|双坡|浅黄灰泥|浅青|前廊|3|[31.5, 33.0]|车库内门",planned
P119,Z06,东部学校与市政区,church,civic,教育公共,False,"[899.6, 622.4]","[48.1, 53.8]","[34.7, 38.7]",0,R14,北,1,低层,L119,N070,L形左翼,church-功能分区-70,0,2,0.07,凸窗组合,无楼梯,带前廊双坡,蓝灰木板,砖红,前廊,火灾熏黑,前置客厅,church:119:415,"church|L形左翼|church-功能分区-70|0|2|0.07|凸窗组合|无楼梯|带前廊双坡|蓝灰木板|砖红|前廊|1|[34.7, 38.7]|前置客厅",planned
P120,Z06,东部学校与市政区,daycare,civic,教育公共,False,"[738.2, 471.7]","[49.5, 50.3]","[35.7, 36.2]",0,R02,南,1,低层,L120,N071,T形,daycare-功能分区-71,0,2,-0.1,前一侧二,无楼梯,双坡,浅黄灰泥,松绿,前廊,屋顶轻损,独立餐厅,daycare:120:452,"daycare|T形|daycare-功能分区-71|0|2|-0.1|前一侧二|无楼梯|双坡|浅黄灰泥|松绿|前廊|1|[35.7, 36.2]|独立餐厅",planned
P121,Z06,东部学校与市政区,community_center,civic,教育公共,False,"[868.0, 485.4]","[42.9, 57.3]","[30.9, 41.3]",0,R02,南,1,低层,L121,N072,后凸形,community_center-功能分区-72,0,2,-0.27,窄窗组合,无楼梯,带前廊双坡,蓝灰木板,浅青,前廊,杂草侵占,车库内门,community_center:121:489,"community_center|后凸形|community_center-功能分区-72|0|2|-0.27|窄窗组合|无楼梯|带前廊双坡|蓝灰木板|浅青|前廊|1|[30.9, 41.3]|车库内门",planned
P122,Z06,东部学校与市政区,fire_station,civic,治安消防,True,"[742.1, 363.0]","[58.2, 40.3]","[41.9, 29.0]",0,R14,南,1,低层,L122,N073,L形左翼,fire_station-功能分区-73,0,2,0.21,前二侧一,无楼梯,双坡,浅黄灰泥,砖红,前廊,维护良好,前置客厅,fire_station:122:526,"fire_station|L形左翼|fire_station-功能分区-73|0|2|0.21|前二侧一|无楼梯|双坡|浅黄灰泥|砖红|前廊|1|[41.9, 29.0]|前置客厅",planned
P123,Z06,东部学校与市政区,elementary_school,civic,教育公共,True,"[864.3, 364.2]","[43.0, 45.1]","[30.9, 32.5]",0,R14,南,2,低层,L123,N074,T形,elementary_school-功能分区-74,0,1,0.04,转角窗组,侧墙折梯,带前廊双坡,蓝灰木板,松绿,前廊,火灾熏黑,独立餐厅,elementary_school:123:563,"elementary_school|T形|elementary_school-功能分区-74|0|1|0.04|转角窗组|侧墙折梯|带前廊双坡|蓝灰木板|松绿|前廊|2|[30.9, 32.5]|独立餐厅",planned
P124,Z06,东部学校与市政区,detached_house,residential,居住,False,"[823.8, 630.1]","[31.5, 35.6]","[19.5, 22.1]",0,R14,北,2,低层,L124,H050,L形左翼,L形动线,3,2,-0.13,凸窗组合,门厅直梯,双坡,浅黄灰泥,浅青,前廊,屋顶轻损,车库内门,detached_house:124:600,"detached_house|L形左翼|L形动线|3|2|-0.13|凸窗组合|门厅直梯|双坡|浅黄灰泥|浅青|前廊|2|[19.5, 22.1]|车库内门",planned
P125,Z06,东部学校与市政区,detached_house,residential,居住,False,"[864.2, 416.4]","[36.1, 45.9]","[22.4, 28.4]",0,R14,北,1,低层,L125,H051,L形右翼,环形动线,4,1,-0.3,前一侧二,无楼梯,带前廊双坡,蓝灰木板,砖红,前廊,杂草侵占,前置客厅,detached_house:125:637,"detached_house|L形右翼|环形动线|4|1|-0.3|前一侧二|无楼梯|带前廊双坡|蓝灰木板|砖红|前廊|1|[22.4, 28.4]|前置客厅",planned
P126,Z06,东部学校与市政区,detached_house,residential,居住,False,"[802.0, 354.8]","[30.9, 38.6]","[19.2, 23.9]",90,R15,西,1,低层,L126,H052,前凸形,开放核心,1,1,0.18,窄窗组合,无楼梯,双坡,浅黄灰泥,松绿,前廊,维护良好,独立餐厅,detached_house:126:674,"detached_house|前凸形|开放核心|1|1|0.18|窄窗组合|无楼梯|双坡|浅黄灰泥|松绿|前廊|1|[19.2, 23.9]|独立餐厅",planned
P127,Z07,西南工业与铁路区,water_treatment,industrial,基础设施,True,"[197.5, 909.8]","[60.0, 58.1]","[45.6, 44.2]",0,R17,北,1,低层,L127,N075,T形,water_treatment-功能分区-75,0,2,-0.02,前一侧二,无楼梯,双坡,米色石材,土褐,角门廊,屋顶轻损,狭长走廊,water_treatment:127:711,"water_treatment|T形|water_treatment-功能分区-75|0|2|-0.02|前一侧二|无楼梯|双坡|米色石材|土褐|角门廊|1|[45.6, 44.2]|狭长走廊",planned
P128,Z07,西南工业与铁路区,logistics_depot,industrial,工业物流,True,"[157.6, 777.6]","[51.4, 52.8]","[41.1, 42.2]",0,R17,南,1,低层,L128,N076,后凸形,logistics_depot-功能分区-76,0,2,-0.19,窄窗组合,无楼梯,带前廊双坡,红砖,橄榄,角门廊,杂草侵占,封闭阳台,logistics_depot:128:748,"logistics_depot|后凸形|logistics_depot-功能分区-76|0|2|-0.19|窄窗组合|无楼梯|带前廊双坡|红砖|橄榄|角门廊|1|[41.1, 42.2]|封闭阳台",planned
P129,Z07,西南工业与铁路区,factory,industrial,工业物流,False,"[262.0, 899.9]","[47.1, 42.6]","[37.7, 34.0]",90,R16,东,1,低层,L129,N077,L形左翼,factory-功能分区-77,0,2,0.29,前二侧一,无楼梯,双坡,米色石材,暗黄,角门廊,维护良好,储藏间,factory:129:785,"factory|L形左翼|factory-功能分区-77|0|2|0.29|前二侧一|无楼梯|双坡|米色石材|暗黄|角门廊|1|[37.7, 34.0]|储藏间",planned
P130,Z07,西南工业与铁路区,factory,industrial,工业物流,False,"[73.1, 769.9]","[51.1, 56.6]","[40.8, 45.3]",0,R16,北,1,低层,L130,N078,T形,factory-功能分区-78,0,2,0.12,转角窗组,无楼梯,带前廊双坡,红砖,土褐,角门廊,火灾熏黑,狭长走廊,factory:130:822,"factory|T形|factory-功能分区-78|0|2|0.12|转角窗组|无楼梯|带前廊双坡|红砖|土褐|角门廊|1|[40.8, 45.3]|狭长走廊",planned
P131,Z07,西南工业与铁路区,factory,industrial,工业物流,False,"[280.5, 765.4]","[47.2, 42.8]","[37.8, 34.2]",90,R16,东,1,低层,L131,N079,后凸形,factory-功能分区-79,0,2,-0.05,凸窗组合,无楼梯,双坡,米色石材,橄榄,角门廊,屋顶轻损,封闭阳台,factory:131:859,"factory|后凸形|factory-功能分区-79|0|2|-0.05|凸窗组合|无楼梯|双坡|米色石材|橄榄|角门廊|1|[37.8, 34.2]|封闭阳台",planned
P132,Z07,西南工业与铁路区,scrapyard,industrial,工业物流,False,"[209.4, 763.2]","[40.0, 38.2]","[30.4, 29.1]",0,R16,北,1,低层,L132,N080,L形左翼,scrapyard-功能分区-80,0,1,-0.22,前一侧二,无楼梯,带前廊双坡,红砖,暗黄,角门廊,杂草侵占,储藏间,scrapyard:132:896,"scrapyard|L形左翼|scrapyard-功能分区-80|0|1|-0.22|前一侧二|无楼梯|带前廊双坡|红砖|暗黄|角门廊|1|[30.4, 29.1]|储藏间",planned
P133,Z07,西南工业与铁路区,power_substation,industrial,基础设施,True,"[90.5, 898.1]","[37.9, 41.1]","[28.8, 31.2]",0,R17,北,1,低层,L133,N081,T形,power_substation-功能分区-81,0,1,0.26,窄窗组合,无楼梯,双坡,米色石材,土褐,角门廊,维护良好,狭长走廊,power_substation:133:933,"power_substation|T形|power_substation-功能分区-81|0|1|0.26|窄窗组合|无楼梯|双坡|米色石材|土褐|角门廊|1|[28.8, 31.2]|狭长走廊",planned
P134,Z07,西南工业与铁路区,construction_yard,industrial,工业物流,False,"[26.4, 909.6]","[40.8, 49.4]","[31.0, 37.5]",0,R17,北,1,低层,L134,N082,后凸形,construction_yard-功能分区-82,0,2,0.09,前二侧一,无楼梯,带前廊双坡,红砖,橄榄,角门廊,火灾熏黑,封闭阳台,construction_yard:134:970,"construction_yard|后凸形|construction_yard-功能分区-82|0|2|0.09|前二侧一|无楼梯|带前廊双坡|红砖|橄榄|角门廊|1|[31.0, 37.5]|封闭阳台",planned
P135,Z07,西南工业与铁路区,garage,industrial,其他,False,"[255.6, 995.3]","[44.5, 45.7]","[33.8, 34.8]",90,R16,东,1,低层,L135,N083,L形左翼,garage-功能分区-83,0,2,-0.08,转角窗组,无楼梯,双坡,米色石材,暗黄,角门廊,屋顶轻损,储藏间,garage:135:010,"garage|L形左翼|garage-功能分区-83|0|2|-0.08|转角窗组|无楼梯|双坡|米色石材|暗黄|角门廊|1|[33.8, 34.8]|储藏间",planned
P136,Z07,西南工业与铁路区,industrial_office,industrial,工业物流,False,"[217.0, 682.8]","[35.9, 56.9]","[27.3, 43.2]",0,R16,南,1,低层,L136,N084,T形,industrial_office-功能分区-84,0,2,-0.25,凸窗组合,无楼梯,带前廊双坡,红砖,土褐,角门廊,杂草侵占,狭长走廊,industrial_office:136:047,"industrial_office|T形|industrial_office-功能分区-84|0|2|-0.25|凸窗组合|无楼梯|带前廊双坡|红砖|土褐|角门廊|1|[27.3, 43.2]|狭长走廊",planned
P137,Z07,西南工业与铁路区,warehouse,industrial,工业物流,False,"[246.2, 813.7]","[39.9, 36.6]","[30.3, 27.8]",0,R17,南,1,低层,L137,N085,后凸形,warehouse-功能分区-85,0,1,0.23,前一侧二,无楼梯,双坡,米色石材,橄榄,角门廊,维护良好,封闭阳台,warehouse:137:084,"warehouse|后凸形|warehouse-功能分区-85|0|1|0.23|前一侧二|无楼梯|双坡|米色石材|橄榄|角门廊|1|[30.3, 27.8]|封闭阳台",planned
P138,Z07,西南工业与铁路区,garage,industrial,其他,False,"[262.5, 680.4]","[39.0, 44.8]","[29.6, 34.1]",0,R16,南,1,低层,L138,N086,L形左翼,garage-功能分区-86,0,1,0.06,窄窗组合,无楼梯,带前廊双坡,红砖,暗黄,角门廊,火灾熏黑,储藏间,garage:138:121,"garage|L形左翼|garage-功能分区-86|0|1|0.06|窄窗组合|无楼梯|带前廊双坡|红砖|暗黄|角门廊|1|[29.6, 34.1]|储藏间",planned
P139,Z07,西南工业与铁路区,cold_storage,industrial,工业物流,False,"[22.2, 810.1]","[34.2, 49.4]","[26.0, 37.5]",0,R17,南,1,低层,L139,N087,T形,cold_storage-功能分区-87,0,1,-0.11,前二侧一,无楼梯,双坡,米色石材,土褐,角门廊,屋顶轻损,狭长走廊,cold_storage:139:158,"cold_storage|T形|cold_storage-功能分区-87|0|1|-0.11|前二侧一|无楼梯|双坡|米色石材|土褐|角门廊|1|[26.0, 37.5]|狭长走廊",planned
P140,Z07,西南工业与铁路区,warehouse,industrial,工业物流,False,"[278.1, 948.0]","[34.6, 41.1]","[26.3, 31.2]",90,R16,东,1,低层,L140,N088,后凸形,warehouse-功能分区-88,0,1,-0.28,转角窗组,无楼梯,带前廊双坡,红砖,橄榄,角门廊,杂草侵占,封闭阳台,warehouse:140:195,"warehouse|后凸形|warehouse-功能分区-88|0|1|-0.28|转角窗组|无楼梯|带前廊双坡|红砖|橄榄|角门廊|1|[26.3, 31.2]|封闭阳台",planned
P141,Z07,西南工业与铁路区,warehouse,industrial,工业物流,False,"[32.2, 678.0]","[49.7, 43.4]","[37.7, 33.0]",0,R16,南,1,低层,L141,N089,L形左翼,warehouse-功能分区-89,0,2,0.2,凸窗组合,无楼梯,双坡,米色石材,暗黄,角门廊,维护良好,储藏间,warehouse:141:232,"warehouse|L形左翼|warehouse-功能分区-89|0|2|0.2|凸窗组合|无楼梯|双坡|米色石材|暗黄|角门廊|1|[37.7, 33.0]|储藏间",planned
P142,Z07,西南工业与铁路区,warehouse,industrial,工业物流,False,"[134.8, 903.5]","[39.5, 40.9]","[30.0, 31.1]",0,R17,北,1,低层,L142,N090,T形,warehouse-功能分区-90,0,1,0.03,前一侧二,无楼梯,带前廊双坡,红砖,土褐,角门廊,火灾熏黑,狭长走廊,warehouse:142:269,"warehouse|T形|warehouse-功能分区-90|0|1|0.03|前一侧二|无楼梯|带前廊双坡|红砖|土褐|角门廊|1|[30.0, 31.1]|狭长走廊",planned
P143,Z07,西南工业与铁路区,fuel_depot,industrial,基础设施,False,"[162.4, 675.8]","[36.1, 42.3]","[27.4, 32.1]",0,R16,南,1,低层,L143,N091,后凸形,fuel_depot-功能分区-91,0,1,-0.14,窄窗组合,无楼梯,双坡,米色石材,橄榄,角门廊,屋顶轻损,封闭阳台,fuel_depot:143:306,"fuel_depot|后凸形|fuel_depot-功能分区-91|0|1|-0.14|窄窗组合|无楼梯|双坡|米色石材|橄榄|角门廊|1|[27.4, 32.1]|封闭阳台",planned
P144,Z07,西南工业与铁路区,rail_station,industrial,交通车辆,True,"[108.3, 676.1]","[35.4, 36.4]","[26.9, 27.6]",0,R16,南,1,低层,L144,N092,L形左翼,rail_station-功能分区-92,0,1,-0.31,前二侧一,无楼梯,带前廊双坡,红砖,暗黄,角门廊,杂草侵占,储藏间,rail_station:144:343,"rail_station|L形左翼|rail_station-功能分区-92|0|1|-0.31|前二侧一|无楼梯|带前廊双坡|红砖|暗黄|角门廊|1|[26.9, 27.6]|储藏间",planned
P145,Z08,南部老城区,church,civic,教育公共,False,"[624.9, 941.4]","[59.6, 56.5]","[42.9, 40.7]",90,R18,东,1,低层,L145,N093,T形,church-功能分区-93,0,2,0.14,窄窗组合,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,火灾熏黑,车库内门,church:145:380,"church|T形|church-功能分区-93|0|2|0.14|窄窗组合|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[42.9, 40.7]|车库内门",planned
P146,Z08,南部老城区,post_office,civic,教育公共,False,"[471.7, 891.0]","[59.4, 62.7]","[42.8, 45.2]",90,R19,西,1,低层,L146,N094,后凸形,post_office-功能分区-94,0,2,-0.03,前二侧一,无楼梯,双坡,蓝灰木板,砖红,前廊,屋顶轻损,前置客厅,post_office:146:417,"post_office|后凸形|post_office-功能分区-94|0|2|-0.03|前二侧一|无楼梯|双坡|蓝灰木板|砖红|前廊|1|[42.8, 45.2]|前置客厅",planned
P147,Z08,南部老城区,pawn_shop,commercial,零售服务,False,"[615.6, 867.8]","[31.8, 39.7]","[22.9, 28.6]",90,R18,东,1,低层,L147,N095,L形左翼,pawn_shop-功能分区-95,0,1,-0.2,转角窗组,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,杂草侵占,独立餐厅,pawn_shop:147:454,"pawn_shop|L形左翼|pawn_shop-功能分区-95|0|1|-0.2|转角窗组|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[22.9, 28.6]|独立餐厅",planned
P148,Z08,南部老城区,restaurant,commercial,食品补给,False,"[474.2, 790.3]","[36.4, 36.9]","[26.2, 26.6]",90,R03,东,1,低层,L148,N096,T形,restaurant-功能分区-96,0,1,0.28,凸窗组合,无楼梯,双坡,蓝灰木板,浅青,前廊,维护良好,车库内门,restaurant:148:491,"restaurant|T形|restaurant-功能分区-96|0|1|0.28|凸窗组合|无楼梯|双坡|蓝灰木板|浅青|前廊|1|[26.2, 26.6]|车库内门",planned
P149,Z08,南部老城区,funeral_home,commercial,零售服务,False,"[551.2, 913.3]","[37.2, 33.7]","[26.8, 24.3]",90,R20,东,1,低层,L149,N097,后凸形,funeral_home-功能分区-97,0,1,0.11,前一侧二,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,火灾熏黑,前置客厅,funeral_home:149:528,"funeral_home|后凸形|funeral_home-功能分区-97|0|1|0.11|前一侧二|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[26.8, 24.3]|前置客厅",planned
P150,Z08,南部老城区,bakery,commercial,食品补给,False,"[451.0, 747.1]","[41.9, 32.1]","[30.2, 23.1]",90,R19,西,1,低层,L150,N098,L形左翼,bakery-功能分区-98,0,1,-0.06,窄窗组合,无楼梯,双坡,蓝灰木板,松绿,前廊,屋顶轻损,独立餐厅,bakery:150:565,"bakery|L形左翼|bakery-功能分区-98|0|1|-0.06|窄窗组合|无楼梯|双坡|蓝灰木板|松绿|前廊|1|[30.2, 23.1]|独立餐厅",planned
P151,Z08,南部老城区,small_hotel,commercial,工业办公,False,"[610.1, 754.6]","[42.1, 51.9]","[30.3, 37.4]",90,R20,西,2,低层,L151,N099,T形,small_hotel-功能分区-99,0,2,-0.23,前二侧一,侧墙折梯,带前廊双坡,浅黄灰泥,浅青,前廊,杂草侵占,车库内门,small_hotel:151:602,"small_hotel|T形|small_hotel-功能分区-99|0|2|-0.23|前二侧一|侧墙折梯|带前廊双坡|浅黄灰泥|浅青|前廊|2|[30.3, 37.4]|车库内门",planned
P152,Z08,南部老城区,bar,commercial,食品补给,False,"[610.0, 802.8]","[42.4, 37.2]","[30.5, 26.8]",90,R20,西,1,低层,L152,N100,后凸形,bar-功能分区-100,0,1,0.25,转角窗组,无楼梯,双坡,蓝灰木板,砖红,前廊,维护良好,前置客厅,bar:152:639,"bar|后凸形|bar-功能分区-100|0|1|0.25|转角窗组|无楼梯|双坡|蓝灰木板|砖红|前廊|1|[30.5, 26.8]|前置客厅",planned
P153,Z08,南部老城区,grocery_store,commercial,食品补给,False,"[386.6, 865.8]","[43.7, 51.8]","[31.5, 37.3]",90,R18,西,1,低层,L153,N101,L形左翼,grocery_store-功能分区-101,0,2,0.08,凸窗组合,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,火灾熏黑,独立餐厅,grocery_store:153:676,"grocery_store|L形左翼|grocery_store-功能分区-101|0|2|0.08|凸窗组合|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[31.5, 37.3]|独立餐厅",planned
P154,Z08,南部老城区,rowhouse,residential,居住,False,"[377.1, 740.2]","[30.4, 34.9]","[18.9, 21.6]",90,R18,西,1,低层,L154,H053,后凸形,环形动线,2,1,-0.09,前一侧二,无楼梯,双坡,蓝灰木板,浅青,前廊,屋顶轻损,车库内门,rowhouse:154:713,"rowhouse|后凸形|环形动线|2|1|-0.09|前一侧二|无楼梯|双坡|蓝灰木板|浅青|前廊|1|[18.9, 21.6]|车库内门",planned
P155,Z08,南部老城区,detached_house,residential,居住,False,"[401.0, 820.2]","[29.9, 34.2]","[18.5, 21.2]",90,R19,东,1,低层,L155,H054,主屋加侧翼,开放核心,3,2,-0.26,窄窗组合,无楼梯,带前廊双坡,浅黄灰泥,砖红,前廊,杂草侵占,前置客厅,detached_house:155:750,"detached_house|主屋加侧翼|开放核心|3|2|-0.26|窄窗组合|无楼梯|带前廊双坡|浅黄灰泥|砖红|前廊|1|[18.5, 21.2]|前置客厅",planned
P156,Z08,南部老城区,rowhouse,residential,居住,False,"[534.8, 827.9]","[30.1, 37.3]","[18.7, 23.1]",90,R03,西,2,低层,L156,H055,错位双矩形,纵深串联,2,1,0.22,前二侧一,侧墙折梯,双坡,蓝灰木板,松绿,前廊,维护良好,独立餐厅,rowhouse:156:787,"rowhouse|错位双矩形|纵深串联|2|1|0.22|前二侧一|侧墙折梯|双坡|蓝灰木板|松绿|前廊|2|[18.7, 23.1]|独立餐厅",planned
P157,Z08,南部老城区,detached_house,residential,居住,False,"[373.9, 909.3]","[29.3, 41.1]","[18.2, 25.5]",90,R18,西,1,低层,L157,H056,T形,中央走廊,1,1,0.05,转角窗组,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,火灾熏黑,车库内门,detached_house:157:824,"detached_house|T形|中央走廊|1|1|0.05|转角窗组|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[18.2, 25.5]|车库内门",planned
P158,Z08,南部老城区,rowhouse,residential,居住,False,"[445.5, 679.4]","[25.6, 42.0]","[15.8, 26.0]",90,R19,西,1,低层,L158,H057,矩形,前厅分流,2,1,-0.12,凸窗组合,无楼梯,双坡,蓝灰木板,砖红,前廊,屋顶轻损,前置客厅,rowhouse:158:861,"rowhouse|矩形|前厅分流|2|1|-0.12|凸窗组合|无楼梯|双坡|蓝灰木板|砖红|前廊|1|[15.8, 26.0]|前置客厅",planned
P159,Z08,南部老城区,rowhouse,residential,居住,False,"[361.5, 999.1]","[35.3, 34.7]","[21.9, 21.5]",0,R18,北,1,低层,L159,H058,L形左翼,双区分隔,1,1,-0.29,前一侧二,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,杂草侵占,独立餐厅,rowhouse:159:898,"rowhouse|L形左翼|双区分隔|1|1|-0.29|前一侧二|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[21.9, 21.5]|独立餐厅",planned
P160,Z08,南部老城区,detached_house,residential,居住,False,"[529.4, 769.4]","[26.1, 36.3]","[16.2, 22.5]",90,R03,西,2,低层,L160,H059,L形右翼,侧走廊,4,1,0.19,窄窗组合,中央折梯,双坡,蓝灰木板,浅青,前廊,维护良好,车库内门,detached_house:160:935,"detached_house|L形右翼|侧走廊|4|1|0.19|窄窗组合|中央折梯|双坡|蓝灰木板|浅青|前廊|2|[16.2, 22.5]|车库内门",planned
P161,Z08,南部老城区,apartment_lowrise,residential,居住,False,"[475.0, 951.6]","[27.1, 37.2]","[16.8, 23.1]",0,R18,南,3,中层,L161,H060,前凸形,L形动线,2,1,0.02,前二侧一,侧墙折梯,带前廊双坡,浅黄灰泥,砖红,前廊,火灾熏黑,前置客厅,apartment_lowrise:161:972,"apartment_lowrise|前凸形|L形动线|2|1|0.02|前二侧一|侧墙折梯|带前廊双坡|浅黄灰泥|砖红|前廊|3|[16.8, 23.1]|前置客厅",planned
P162,Z08,南部老城区,rowhouse,residential,居住,False,"[547.7, 734.1]","[26.4, 37.8]","[16.4, 23.5]",90,R20,东,1,低层,L162,H061,后凸形,环形动线,2,1,-0.15,转角窗组,无楼梯,双坡,蓝灰木板,松绿,前廊,屋顶轻损,独立餐厅,rowhouse:162:012,"rowhouse|后凸形|环形动线|2|1|-0.15|转角窗组|无楼梯|双坡|蓝灰木板|松绿|前廊|1|[16.4, 23.5]|独立餐厅",planned
P163,Z08,南部老城区,rowhouse,residential,居住,False,"[624.4, 683.3]","[30.4, 38.6]","[18.8, 23.9]",0,R18,南,1,低层,L163,H062,主屋加侧翼,开放核心,1,1,-0.32,凸窗组合,无楼梯,带前廊双坡,浅黄灰泥,浅青,前廊,杂草侵占,车库内门,rowhouse:163:049,"rowhouse|主屋加侧翼|开放核心|1|1|-0.32|凸窗组合|无楼梯|带前廊双坡|浅黄灰泥|浅青|前廊|1|[18.8, 23.9]|车库内门",planned
P164,Z08,南部老城区,apartment_lowrise,residential,居住,False,"[401.0, 958.5]","[24.1, 42.5]","[14.9, 26.4]",0,R18,南,2,低层,L164,H063,错位双矩形,纵深串联,2,1,0.16,前一侧二,客厅转角梯,双坡,蓝灰木板,砖红,前廊,维护良好,前置客厅,apartment_lowrise:164:086,"apartment_lowrise|错位双矩形|纵深串联|2|1|0.16|前一侧二|客厅转角梯|双坡|蓝灰木板|砖红|前廊|2|[14.9, 26.4]|前置客厅",planned
P165,Z08,南部老城区,rowhouse,residential,居住,False,"[551.3, 866.1]","[26.5, 38.2]","[16.5, 23.7]",90,R20,东,1,低层,L165,H064,T形,中央走廊,1,1,-0.01,窄窗组合,无楼梯,带前廊双坡,浅黄灰泥,松绿,前廊,火灾熏黑,独立餐厅,rowhouse:165:123,"rowhouse|T形|中央走廊|1|1|-0.01|窄窗组合|无楼梯|带前廊双坡|浅黄灰泥|松绿|前廊|1|[16.5, 23.7]|独立餐厅",planned
P166,Z08,南部老城区,rowhouse,residential,居住,False,"[641.2, 1000.9]","[28.6, 28.9]","[17.7, 17.9]",0,R18,北,1,低层,L166,H065,矩形,前厅分流,2,1,-0.18,前二侧一,无楼梯,双坡,蓝灰木板,浅青,前廊,屋顶轻损,车库内门,rowhouse:166:160,"rowhouse|矩形|前厅分流|2|1|-0.18|前二侧一|无楼梯|双坡|蓝灰木板|浅青|前廊|1|[17.7, 17.9]|车库内门",planned
